"","Date","All Downtown","All Midtown","All Upper East Side","All Upper Manhattan","All Upper West Side","Alley Park","Astoria","Auburndale","Bath Beach","Battery Park City","Bay Ridge","Baychester","Bayside","Bedford Park","Bedford-Stuyvesant","Bellerose","Belmont","Bensonhurst","Bergen Beach","Boerum Hill","Borough Park","Bowne Park","Briarwood","Brighton Beach","Bronx","Bronxwood","Brooklyn","Brooklyn Heights","Brookville","Brownsville","Bushwick","Cambria Heights","Canarsie","Carroll Gardens","Castle Hill","Central Harlem","Central Park South","Central Queens","Chelsea","Chinatown","City Island","Civic Center","Clearview","Clinton Hill","Co-op City","Cobble Hill","College Point","Columbia St Waterfront District","Concourse","Coney Island","Corona","Country Club","Crotona Park East","Crown Heights","Ditmas Park","Douglaston","Downtown Brooklyn","DUMBO","Dyker Heights","East Brooklyn","East Elmhurst","East Flatbush","East Harlem","East New York","East Tremont","East Village","Eastchester","Edenwald","Elmhurst","Financial District","Flatbush","Flatiron","Flatlands","Floral Park","Flushing","Fordham","Forest Hills","Fort Greene","Fresh Meadows","Gerritsen Beach","Glen Oaks","Glendale","Gowanus","Gramercy Park","Gravesend","Greenpoint","Greenwich Village","Greenwood","Hamilton Heights","Highbridge","Hillcrest","Hollis","Howard Beach","Hunts Point","Inwood","Jackson Heights","Jamaica","Jamaica Estates","Jamaica Hills","Kensington","Kew Gardens","Kew Gardens Hills","Kingsbridge","Laconia","Laurelton","Little Italy","Little Neck","Long Island City","Longwood","Lower East Side","Manhattan","Manhattan Beach","Manhattanville","Marble Hill","Marine Park","Maspeth","Melrose","Middle Village","Midtown","Midtown East","Midtown South","Midtown West","Midwood","Mill Basin","Morningside Heights","Morris Heights","Morris Park","Morrisania","Mott Haven","New Hyde Park","Nolita","North Brooklyn","North Corona","Northeast Queens","Northwest Brooklyn","Northwest Queens","Norwood","NYC","Oakland Gardens","Ocean Parkway","Old Mill Basin","Ozone Park","Park Slope","Parkchester","Pelham Bay","Pelham Gardens","Pelham Parkway","Pomonok","Port Morris","Prospect Heights","Prospect Lefferts Gardens","Prospect Park","Prospect Park South","Queens","Queens Village","Queensboro Hill","Red Hook","Rego Park","Richmond Hill","Ridgewood","Riverdale","Rockaway All","Roosevelt Island","Rosedale","Schuylerville","Seagate","Sheepshead Bay","Soho","Soundview","South Brooklyn","South Jamaica","South Ozone Park","South Queens","South Richmond Hill","Springfield Gardens","St. Albans","Staten Island","Stuyvesant Town/PCV","Sunnyside","Sunset Park","The Rockaways","Throgs Neck","Tremont","Tribeca","University Heights","Upper East Side","Upper West Side","Utopia","Van Nest","Wakefield","Washington Heights","West Harlem","West Village","Westchester Village","Whitestone","Williamsbridge","Williamsburg","Windsor Terrace","Woodhaven","Woodlawn","Woodside","Woodstock"
"44",2013-08-31,3400,3390,2750,1795,2950,NA,1900,NA,NA,3350,1495,NA,NA,NA,1750,NA,NA,NA,NA,2775,NA,NA,NA,1400,1225,NA,2450,2900,NA,NA,2234,NA,NA,2500,NA,1813,7000,1650,3650,2600,NA,NA,NA,2298,NA,2600,NA,NA,NA,NA,NA,NA,NA,1750,1500,NA,2895,3650,NA,1750,NA,NA,1980,NA,NA,2790,NA,NA,2100,3410,1338,4075,NA,NA,1425,NA,1787,2350,NA,NA,NA,NA,2594,3300,1363,2400,3500,1875,1750,NA,NA,NA,NA,NA,1438,1475,NA,NA,NA,1525,1425,NA,NA,NA,NA,2500,NA,2795,NA,2300,3100,NA,NA,NA,NA,NA,NA,NA,3750,3200,3550,3300,1350,NA,2595,NA,NA,NA,NA,NA,3295,2985,NA,1450,2700,2400,NA,2923,NA,NA,NA,NA,2450,NA,NA,NA,NA,NA,NA,2250,1575,2300,1425,2000,NA,NA,NA,1625,NA,NA,1588,NA,3073,NA,NA,NA,1400,3306,NA,1400,NA,NA,1475,NA,NA,NA,NA,NA,1650,1575,NA,NA,NA,4445,NA,2750,2950,NA,NA,NA,1550,NA,3500,NA,NA,NA,3000,2000,NA,NA,NA,NA
"45",2013-09-30,3450,3395,2750,1800,3000,NA,1900,NA,NA,3295,1550,NA,NA,NA,1700,NA,NA,1300,NA,2700,NA,NA,NA,1405,1225,NA,2450,2915,NA,NA,2200,NA,NA,2600,NA,1800,6400,1600,3650,2550,NA,NA,NA,2350,NA,2713,NA,NA,NA,NA,NA,NA,NA,1700,NA,NA,2780,3650,NA,1700,NA,NA,1941,NA,NA,2795,NA,NA,NA,3415,1350,3982,NA,NA,NA,NA,1763,2325,NA,NA,NA,NA,2450,3500,1338,2500,3495,1890,1800,NA,NA,NA,NA,NA,1475,NA,NA,NA,NA,1575,1450,NA,NA,NA,NA,2600,NA,2780,NA,2398,3125,NA,NA,NA,NA,NA,NA,NA,3700,3200,3573,3295,1315,NA,2595,NA,NA,NA,NA,NA,3295,2900,NA,1450,2700,2530,NA,2900,NA,NA,NA,NA,2450,NA,NA,NA,NA,NA,NA,2250,1600,2300,1325,2100,NA,NA,NA,1650,NA,NA,1650,NA,2795,NA,NA,NA,1375,3725,NA,1400,NA,NA,1475,NA,NA,NA,NA,NA,1725,1500,NA,NA,NA,4395,NA,2750,3000,NA,NA,NA,1600,NA,3500,NA,NA,NA,2995,NA,NA,NA,NA,NA
"46",2013-10-31,3495,3350,2745,1750,3000,NA,1900,NA,NA,3338,1500,NA,NA,NA,1695,NA,NA,NA,NA,2498,NA,NA,NA,1580,1197,NA,2350,2800,NA,NA,1998,NA,NA,2500,NA,1798,6150,1650,3725,2600,NA,NA,NA,2350,NA,2675,NA,NA,1375,NA,NA,NA,NA,1675,1550,NA,2775,3500,NA,1700,NA,NA,1860,NA,NA,2775,NA,NA,1980,3395,1350,3952,NA,NA,1425,NA,1800,2350,NA,NA,NA,NA,2325,3500,1388,2400,3600,1800,1750,NA,NA,NA,NA,NA,1450,1498,NA,NA,NA,1695,1475,NA,NA,NA,NA,2700,NA,2650,NA,2295,3100,NA,NA,NA,NA,NA,NA,NA,3700,3200,3640,3275,1350,NA,2875,NA,NA,NA,NA,NA,2500,2899,NA,1450,2650,2200,NA,2878,NA,NA,NA,NA,2450,1025,NA,NA,NA,NA,NA,2250,1550,2300,1350,2023,NA,NA,NA,1650,NA,NA,1650,NA,2795,NA,NA,NA,1400,3450,NA,1450,NA,NA,1475,NA,NA,NA,1175,3409,1663,NA,NA,NA,NA,3995,NA,2745,3000,NA,NA,NA,1597,NA,3495,NA,NA,NA,2900,2250,NA,NA,1500,NA
"47",2013-11-30,3516,3350,2697,1700,2950,NA,1850,NA,NA,3368,1500,NA,NA,NA,1750,NA,NA,NA,NA,2500,NA,NA,NA,1573,1200,NA,2250,2750,NA,NA,1995,NA,NA,2500,NA,1795,5950,1600,3500,2525,NA,NA,NA,2275,NA,2500,NA,NA,NA,NA,NA,NA,NA,1600,1500,NA,2735,3400,NA,1700,NA,1200,1877,NA,NA,2700,NA,NA,1834,3595,1363,3779,NA,NA,1495,NA,1738,2500,NA,NA,NA,NA,2450,3500,1375,2300,3650,1725,1600,NA,NA,NA,NA,NA,1425,1525,NA,NA,NA,1700,1575,NA,NA,NA,NA,2550,NA,2770,NA,2295,3165,NA,NA,NA,NA,NA,NA,NA,3625,3200,3645,3275,1350,NA,2775,NA,NA,NA,NA,NA,3198,2900,NA,1500,2550,2200,NA,2850,NA,NA,NA,NA,2450,NA,NA,NA,NA,NA,NA,2250,NA,2300,1450,1870,NA,NA,NA,1600,NA,NA,1650,NA,2695,NA,NA,NA,1473,3400,NA,1500,NA,NA,1395,NA,NA,NA,1150,3409,1688,1450,NA,NA,NA,4273,1150,2697,2950,NA,NA,NA,1600,NA,3400,NA,NA,NA,2944,2200,NA,NA,1500,NA
"48",2013-12-31,3499,3390,2700,1725,2990,NA,1800,NA,NA,3350,1500,NA,NA,NA,1750,NA,NA,NA,NA,2500,1250,NA,1450,NA,1250,NA,2333,2950,NA,NA,1850,NA,NA,2500,NA,1750,6000,1625,3598,2525,NA,NA,NA,2400,NA,2425,NA,NA,1387,NA,NA,NA,NA,1595,1550,NA,2777,3400,NA,1700,NA,NA,1900,NA,NA,2698,NA,NA,1663,3595,1350,3700,NA,NA,1425,NA,1713,2500,NA,NA,NA,NA,2475,3500,1325,2350,3695,1800,1600,NA,NA,NA,NA,NA,1450,1525,NA,NA,NA,1600,1450,NA,1163,NA,NA,3150,NA,2765,NA,2395,3179,NA,NA,NA,NA,NA,NA,NA,3600,3250,3550,3300,1295,NA,2775,NA,NA,NA,NA,NA,3063,2875,NA,1450,2600,2100,NA,2870,NA,NA,NA,NA,2400,NA,NA,NA,NA,NA,NA,2225,1400,2250,1550,1800,NA,NA,NA,1615,NA,NA,1650,NA,3198,NA,NA,NA,1388,3150,NA,1495,NA,NA,1353,NA,NA,NA,1150,3249,1675,1400,NA,NA,NA,4300,NA,2700,2990,NA,NA,NA,1600,NA,3500,NA,NA,NA,2887,2150,NA,NA,1473,NA
"49",2014-01-31,3500,3350,2675,1735,2950,NA,1800,NA,NA,3385,1550,NA,NA,NA,1700,NA,NA,1350,NA,2200,1300,NA,1473,NA,1225,NA,2300,2750,NA,NA,1875,NA,NA,2400,NA,1750,6400,1625,3595,2850,NA,NA,NA,2100,NA,2500,NA,NA,1375,NA,NA,NA,NA,1575,1538,NA,2800,3650,NA,1700,NA,1300,1895,NA,NA,2700,NA,NA,1595,3550,1300,4086,NA,NA,1405,NA,1725,2500,NA,NA,NA,NA,2500,3500,1325,2500,3750,1725,1600,NA,NA,NA,NA,NA,1450,1563,NA,NA,NA,1550,1450,NA,NA,NA,NA,3150,NA,2845,NA,2410,3125,NA,NA,NA,NA,NA,NA,NA,3695,3200,3500,3300,1295,NA,3325,NA,NA,NA,NA,NA,3000,2877,NA,1450,2640,2100,NA,2850,NA,NA,NA,NA,2400,NA,NA,NA,NA,NA,NA,2250,1500,2250,1550,1785,NA,NA,NA,1613,NA,NA,1600,NA,3195,NA,NA,NA,1350,3200,NA,1500,NA,NA,1388,NA,NA,NA,1150,3249,1675,1400,NA,NA,NA,4000,1175,2675,2950,NA,NA,NA,1550,NA,3450,NA,NA,NA,2900,2100,NA,NA,1570,NA
"50",2014-02-28,3500,3370,2695,1700,2995,NA,1800,NA,NA,3325,1550,NA,NA,NA,1675,NA,NA,1250,NA,2400,NA,NA,NA,1425,1214,NA,2200,2650,NA,NA,1925,NA,NA,2400,NA,1750,6000,1700,3500,2495,NA,NA,NA,2201,NA,2625,NA,NA,1325,NA,NA,NA,NA,1495,1450,NA,2938,3600,NA,1633,NA,1300,1885,NA,NA,2695,NA,NA,1899,3557,1348,4140,NA,NA,1405,NA,1750,2500,NA,NA,NA,NA,2500,3400,1425,2550,3800,1800,1625,NA,NA,NA,NA,NA,1475,1600,NA,NA,NA,1600,1475,NA,1200,NA,NA,3200,NA,2830,NA,2493,3150,NA,NA,NA,NA,NA,NA,NA,3700,3200,3645,3350,1350,NA,3225,NA,NA,NA,NA,NA,2985,2898,NA,1495,2600,2000,NA,2850,NA,NA,NA,NA,2300,NA,NA,NA,NA,NA,NA,2250,1400,2200,NA,1775,NA,NA,1900,1603,NA,NA,1600,NA,2973,NA,NA,NA,1350,3500,NA,1500,NA,NA,1390,NA,NA,NA,1160,3310,1750,1400,NA,NA,NA,4098,1199,2695,2995,NA,NA,NA,1595,NA,3583,NA,NA,NA,2925,2100,NA,NA,1675,NA
"51",2014-03-31,3488,3399,2600,1675,3000,NA,1800,NA,NA,3400,1550,NA,NA,NA,1750,NA,NA,NA,NA,2500,NA,NA,1500,NA,1350,NA,2200,2850,NA,NA,1950,NA,NA,2500,NA,1750,5995,1750,3575,2306,NA,NA,NA,2200,NA,2425,NA,2700,1402,NA,NA,NA,NA,1564,1463,NA,2985,3550,NA,1700,NA,1275,1837,1198,NA,2700,NA,NA,1950,3572,1400,4248,NA,NA,1400,NA,1800,2473,NA,NA,NA,NA,2500,3448,1325,2325,3750,1763,1555,NA,NA,NA,NA,NA,1475,1700,NA,NA,NA,1675,1500,NA,1200,NA,NA,2950,NA,2750,NA,2495,3195,NA,NA,NA,NA,NA,NA,NA,3798,3206,3573,3425,1350,NA,3358,NA,1289,NA,NA,NA,2950,2890,NA,1500,2654,2000,NA,2850,NA,NA,NA,NA,2279,NA,NA,NA,NA,NA,NA,2200,1450,2200,2025,1800,NA,NA,2200,1550,NA,NA,1650,NA,2850,NA,NA,NA,1425,3100,NA,1500,NA,NA,1450,NA,NA,NA,NA,3323,1800,1400,NA,NA,NA,4200,NA,2600,3000,NA,NA,NA,1496,NA,3500,NA,NA,NA,2950,2100,NA,NA,1750,NA
"52",2014-04-30,3475,3425,2650,1750,3100,NA,1800,NA,NA,3260,1525,NA,NA,NA,1750,NA,NA,NA,NA,2579,NA,NA,1500,1825,1350,NA,2200,3010,NA,1300,1950,NA,NA,2500,NA,1800,5588,1675,3650,2600,NA,NA,NA,2295,NA,2400,NA,2650,1386,NA,1500,NA,NA,1680,1525,NA,2900,3650,NA,1750,NA,1285,1850,NA,1095,2695,NA,NA,1725,3610,1400,4350,NA,NA,1428,NA,1750,2525,NA,NA,NA,NA,NA,3495,1385,2400,3695,1750,1750,NA,NA,NA,NA,NA,1463,1700,NA,NA,NA,1700,1513,NA,NA,NA,NA,2800,NA,3000,NA,2495,3200,NA,NA,NA,NA,NA,NA,NA,3750,3250,3700,3450,1350,NA,3478,NA,1350,NA,NA,NA,3200,2900,NA,1500,2700,2150,NA,2900,NA,NA,NA,NA,2395,NA,NA,NA,NA,NA,NA,2225,1535,2250,2088,1800,NA,NA,2400,1695,NA,NA,1698,NA,2695,NA,NA,NA,1463,3300,NA,1500,NA,NA,1400,NA,NA,NA,NA,3478,1750,1500,NA,NA,NA,4295,1218,2650,3100,NA,NA,NA,1500,NA,3595,NA,NA,NA,2995,2025,NA,NA,1750,NA
"53",2014-05-31,3465,3450,2600,1800,3100,NA,1800,NA,NA,3300,1525,NA,NA,NA,1750,NA,NA,NA,NA,2650,NA,NA,1525,1825,1400,NA,2393,2840,NA,NA,2020,NA,NA,2525,NA,1800,6400,1650,3750,2425,NA,NA,NA,2450,NA,2600,NA,NA,1399,NA,1500,NA,NA,1700,1513,NA,2998,3700,NA,1785,NA,NA,1850,NA,NA,2700,NA,NA,1725,3700,1395,4529,NA,NA,1485,NA,1750,2625,NA,NA,NA,NA,2500,3350,1400,2500,3800,1800,1800,NA,NA,NA,NA,NA,1450,1700,NA,NA,NA,1695,1650,NA,1200,NA,NA,2498,NA,2973,NA,2550,3200,NA,NA,NA,NA,NA,NA,NA,3750,3250,3795,3475,1385,NA,3495,NA,1350,NA,NA,NA,3098,2977,NA,1540,2750,2100,NA,2900,NA,NA,NA,NA,2350,NA,NA,NA,NA,NA,NA,2300,1500,2250,1900,1750,NA,NA,2400,1725,NA,NA,1700,NA,3073,NA,NA,NA,1500,3400,NA,1500,NA,NA,1400,NA,NA,NA,1250,3452,1700,1600,NA,NA,NA,4300,1238,2600,3100,NA,NA,NA,1550,NA,3500,NA,NA,NA,3000,2000,NA,NA,1700,NA
"54",2014-06-30,3402,3500,2600,1795,3000,NA,1800,NA,NA,3500,1500,NA,NA,NA,1750,NA,NA,NA,NA,2700,NA,NA,1598,1700,1473,NA,2300,2760,NA,NA,1873,NA,NA,2450,NA,1800,5500,1695,3655,2448,NA,NA,NA,2500,NA,2800,NA,2400,NA,NA,1497,NA,NA,1850,1538,NA,2950,3700,NA,1798,NA,NA,1813,NA,NA,2700,NA,NA,1763,3800,1395,4185,NA,NA,1498,NA,1825,2650,NA,NA,NA,NA,2698,3498,1400,2498,3498,1800,1800,NA,NA,NA,NA,NA,1463,1700,NA,NA,NA,1700,1650,NA,NA,NA,NA,2700,NA,3000,NA,2550,3187,NA,NA,NA,NA,NA,NA,NA,3785,3295,3730,3495,1400,NA,3550,NA,NA,NA,NA,NA,3295,3047,NA,1575,2712,2200,NA,2850,NA,NA,NA,NA,2400,NA,NA,NA,NA,NA,NA,2300,1500,2273,1950,1850,NA,NA,NA,1725,NA,1600,1700,NA,2995,NA,NA,NA,1450,3500,NA,1500,NA,NA,1398,NA,NA,NA,1150,3377,1800,1750,NA,NA,NA,4398,NA,2600,3000,NA,NA,NA,1595,NA,3500,NA,NA,NA,3140,2075,NA,NA,1600,NA
"55",2014-07-31,3418,3479,2600,1775,2995,NA,1800,NA,NA,3540,1450,NA,NA,1400,1750,NA,NA,1350,NA,2550,NA,NA,1595,1595,1400,NA,2300,2755,NA,NA,1900,NA,NA,2475,NA,1800,5600,1725,3675,2400,NA,NA,NA,2500,NA,2800,NA,NA,1350,NA,1500,NA,NA,1850,1513,NA,2995,3700,1350,1800,NA,1375,1860,NA,1100,2650,NA,NA,1675,3775,1400,4245,NA,NA,1563,NA,1800,2550,NA,NA,NA,NA,2825,3323,1400,2400,3325,1825,1699,NA,NA,NA,NA,NA,1500,1650,NA,NA,NA,1609,1650,NA,1400,NA,NA,2875,NA,2950,NA,2595,3100,NA,NA,NA,NA,NA,NA,NA,3750,3250,3700,3450,1450,NA,3580,NA,1445,NA,NA,NA,3395,3100,NA,1600,2700,2100,NA,2750,NA,NA,NA,NA,2450,1195,NA,NA,NA,NA,NA,2263,1550,2300,2181,1800,NA,NA,2300,1750,NA,1600,1795,NA,2995,NA,NA,NA,1400,3495,NA,1450,NA,NA,1400,NA,NA,NA,1175,3150,1800,1650,NA,NA,NA,4495,1260,2600,2995,NA,NA,NA,1663,1750,3500,NA,NA,NA,3200,2075,NA,NA,1595,NA
"56",2014-08-31,3450,3450,2550,1750,2995,NA,1850,NA,NA,3500,1500,NA,NA,1400,1800,NA,NA,1300,NA,2550,NA,NA,1598,1438,1300,NA,2300,2770,NA,NA,1850,NA,NA,2600,NA,1795,6400,1725,3655,2400,NA,NA,NA,2500,NA,2600,NA,2100,1260,NA,1500,NA,NA,1850,1525,NA,3031,3724,NA,1800,NA,1375,1895,NA,1100,2650,NA,NA,1850,3803,1450,4353,NA,NA,1585,NA,1795,2550,NA,NA,NA,NA,2200,3350,1363,2588,3425,1850,1700,NA,NA,NA,NA,NA,1525,1650,NA,NA,NA,1590,1700,NA,1325,NA,NA,3100,NA,2933,NA,2595,3098,NA,NA,NA,NA,NA,NA,NA,3750,3250,3788,3400,1450,NA,3580,NA,1400,NA,NA,NA,3450,3196,NA,1600,2700,2100,NA,2750,NA,NA,NA,NA,2450,1195,NA,NA,NA,NA,NA,2288,1500,2300,2100,1875,NA,NA,2200,1800,NA,NA,1663,NA,2995,NA,NA,NA,1400,3000,NA,1450,NA,NA,1498,NA,NA,NA,NA,3332,1760,1600,NA,NA,NA,4395,NA,2550,2995,NA,NA,1375,1650,1750,3500,NA,NA,NA,3200,2100,NA,NA,1650,NA
"57",2014-09-30,3495,3400,2600,1750,3050,NA,1800,NA,NA,3573,1500,NA,NA,1350,1800,NA,NA,1300,NA,2600,1508,NA,1623,1550,1300,NA,2250,2700,NA,NA,1850,NA,NA,2575,NA,1800,6998,1750,3750,2300,NA,NA,NA,2438,NA,2835,NA,NA,1250,NA,1498,NA,NA,1738,1552,NA,3010,3650,NA,1799,NA,1350,1818,NA,NA,2690,NA,NA,1700,3800,1475,4295,NA,NA,1575,NA,1850,2500,NA,NA,NA,NA,2300,3400,1363,2500,3498,1874,1730,NA,NA,NA,NA,NA,1550,1600,NA,NA,NA,1590,1650,NA,1273,NA,NA,2950,NA,2900,NA,2500,3100,NA,NA,NA,NA,NA,NA,NA,3750,3200,3765,3398,1450,NA,3515,NA,1400,NA,NA,NA,3400,3025,NA,1600,2650,1995,NA,2700,NA,NA,NA,NA,2500,1225,NA,NA,NA,NA,NA,2250,1525,2300,2186,1825,NA,NA,2150,1825,NA,NA,1825,NA,2900,NA,NA,NA,1400,3248,NA,1450,NA,NA,1525,NA,NA,NA,1200,3362,1750,1600,NA,NA,NA,4195,1233,2600,3050,NA,NA,1400,1650,1750,3500,NA,NA,NA,3200,2200,NA,NA,1600,NA
"58",2014-10-31,3450,3430,2650,1775,3043,NA,1850,NA,NA,3400,1550,NA,NA,1400,1800,NA,NA,1350,NA,2500,1400,NA,1650,1550,1300,NA,2200,2770,NA,NA,1895,NA,NA,2500,NA,1900,6748,1750,3695,2300,NA,NA,NA,2500,NA,2700,NA,2000,1295,NA,NA,NA,NA,1700,1551,NA,3000,3704,NA,1750,NA,1275,1841,NA,NA,2595,NA,NA,1675,3793,1500,4195,NA,NA,1500,NA,1800,2500,NA,NA,NA,NA,2200,3500,1400,2438,3750,1700,1825,NA,NA,NA,NA,NA,1538,1700,NA,NA,NA,1713,1650,NA,1299,NA,NA,2395,NA,2985,NA,2450,3100,NA,NA,NA,NA,NA,NA,NA,3800,3200,3710,3400,1450,NA,3450,1250,1400,NA,NA,NA,3325,2981,NA,1625,2650,2075,NA,2690,NA,NA,NA,NA,2500,1200,NA,NA,NA,NA,NA,2300,1575,2300,1900,1850,NA,NA,1895,1850,NA,1525,1738,NA,2573,NA,NA,NA,1500,3550,NA,1500,NA,NA,1575,NA,NA,NA,1200,3187,1750,1550,NA,NA,NA,4310,1250,2650,3043,NA,NA,1388,1650,1750,3450,NA,NA,NA,3100,2200,1600,NA,1550,NA
"59",2014-11-30,3403,3450,2700,1775,3000,NA,1850,NA,NA,3295,1550,NA,NA,1400,1790,NA,NA,1300,NA,2599,1350,NA,1625,1695,1350,NA,2200,2735,NA,NA,1950,NA,NA,2500,NA,1800,6995,1750,3687,2475,NA,NA,NA,2400,NA,2700,NA,NA,1295,NA,NA,NA,NA,1700,1495,NA,3036,3717,NA,1795,NA,1200,1860,NA,NA,2550,NA,NA,1700,3650,1475,4200,NA,NA,1525,NA,1800,2500,NA,NA,NA,NA,2450,3499,1495,2475,3895,1700,1895,NA,NA,NA,NA,NA,1550,1700,NA,NA,NA,1590,1625,NA,1348,NA,NA,2375,NA,2975,NA,2495,3100,NA,NA,NA,NA,NA,NA,NA,3850,3223,3895,3400,1400,NA,3425,1250,1400,NA,NA,NA,3395,3000,NA,1600,2675,2000,NA,2650,NA,NA,NA,NA,2375,1195,NA,NA,NA,NA,NA,2273,1595,2200,1950,1800,NA,NA,NA,1850,NA,NA,1800,1350,2650,NA,NA,NA,1475,3500,NA,1493,NA,NA,1575,NA,NA,NA,1200,3068,1750,1500,1350,NA,NA,4295,1273,2700,3000,NA,NA,1300,1625,1800,3450,NA,NA,NA,3050,2200,1575,NA,1663,NA
"60",2014-12-31,3495,3490,2775,1750,3000,NA,1800,NA,NA,3250,1550,NA,NA,1400,1750,NA,NA,1350,NA,2650,1425,NA,1650,1475,1300,NA,2200,2700,NA,NA,1885,NA,NA,2500,1400,1800,6950,1725,3650,2500,NA,NA,NA,2400,NA,2500,NA,2140,NA,NA,NA,NA,NA,1660,1495,1500,2985,3600,NA,1700,NA,1200,1921,NA,NA,2600,NA,NA,1700,3625,1400,4200,NA,NA,1550,1185,1800,2550,NA,NA,NA,NA,2500,3550,1438,2300,3838,1725,1800,NA,NA,NA,NA,NA,1500,1700,NA,NA,NA,1550,1650,NA,1375,NA,NA,2350,NA,2988,NA,2500,3150,NA,NA,NA,NA,NA,NA,NA,3800,3270,3895,3400,1425,NA,3370,1295,1400,NA,NA,NA,3395,3000,NA,1600,2666,1985,1295,2700,NA,NA,NA,NA,2375,1195,NA,NA,NA,NA,NA,2250,1500,2200,1573,1800,NA,NA,NA,1800,NA,NA,1799,1300,2800,NA,NA,NA,1483,3250,1263,1450,NA,NA,1445,NA,NA,NA,NA,3299,1785,1497,1300,NA,NA,4595,1250,2775,3000,NA,NA,1375,1600,NA,3500,NA,NA,NA,3050,2300,NA,NA,1663,NA
"61",2015-01-31,3500,3461,2750,1795,3050,NA,1875,NA,NA,3400,1500,NA,NA,1388,1750,NA,NA,1400,NA,2650,1350,NA,1650,1450,1350,NA,2300,2675,NA,1300,1800,NA,NA,2500,1400,1906,6850,1725,3750,2450,NA,NA,NA,2400,NA,2775,NA,2200,NA,NA,1550,NA,NA,1650,1545,NA,3027,3685,1349,1700,NA,1200,1900,NA,NA,2595,NA,NA,1559,3655,1399,4295,NA,NA,1500,NA,1920,2550,NA,NA,NA,NA,2500,3550,1450,2200,3895,1763,1700,NA,NA,NA,NA,NA,1500,1700,NA,NA,NA,1575,1675,NA,1348,NA,NA,2498,NA,3000,NA,2495,3195,NA,NA,NA,NA,NA,NA,NA,3800,3295,3817,3321,1400,NA,2950,1295,1400,NA,1700,NA,3495,2950,NA,1550,2700,2000,1295,2750,NA,NA,NA,NA,2550,NA,NA,NA,NA,NA,NA,2300,1525,2395,1598,1800,NA,NA,NA,1900,NA,NA,1799,NA,2800,NA,NA,NA,1450,3450,1263,1475,NA,NA,1445,NA,NA,NA,1200,3299,1800,1500,NA,NA,NA,4398,1250,2750,3050,NA,NA,1225,1600,1875,3500,NA,NA,NA,3000,2200,1700,NA,1700,NA
"62",2015-02-28,3500,3495,2813,1800,3100,NA,1875,NA,NA,3500,1513,NA,NA,1400,1750,NA,NA,1413,NA,2800,NA,NA,1575,1695,1350,NA,2300,2700,NA,1300,1850,NA,NA,2500,NA,1950,6875,1750,3750,2450,NA,NA,NA,2350,NA,2700,NA,2200,NA,NA,1550,NA,NA,1650,1550,NA,3180,3643,NA,1700,NA,1250,1946,1275,NA,2533,NA,NA,1600,3785,1450,4285,NA,NA,1500,1188,2000,2550,NA,NA,NA,NA,2500,3500,NA,2300,3793,2000,1795,NA,NA,NA,NA,NA,1500,1700,NA,NA,NA,1700,1650,1550,1335,NA,NA,2498,NA,3020,NA,2500,3200,NA,NA,NA,NA,NA,NA,NA,3798,3300,3800,3350,1450,NA,3260,1295,1400,NA,1700,NA,3395,2980,1475,1550,2675,2000,1350,2750,NA,NA,NA,NA,2500,NA,NA,NA,NA,NA,NA,2350,1500,2300,1595,1800,NA,NA,1800,1900,NA,NA,1838,NA,2800,NA,NA,NA,1400,3250,1300,1500,NA,NA,1685,NA,NA,NA,1200,3572,1800,1525,NA,NA,NA,4343,1250,2813,3100,NA,NA,1300,1625,1750,3500,NA,NA,NA,3025,2250,1700,NA,1695,NA
"63",2015-03-31,3500,3495,2848,1800,3100,NA,1895,NA,NA,3600,1583,NA,NA,1400,1800,NA,NA,1425,NA,2800,1425,NA,1555,1750,1362,NA,2300,2800,NA,1300,1895,NA,NA,2525,NA,1975,6973,1775,3795,2200,NA,NA,NA,2275,NA,2600,NA,2200,NA,1700,NA,NA,NA,1650,1550,NA,3255,3750,NA,1750,NA,1300,2000,NA,1150,2600,NA,NA,1800,3800,1500,4652,NA,NA,1450,NA,1950,2525,NA,NA,NA,NA,2600,3150,1450,2300,3700,1963,1785,NA,NA,NA,NA,NA,1500,1713,NA,NA,NA,1750,1650,1550,1325,NA,NA,2575,NA,2980,NA,2495,3200,NA,NA,NA,NA,NA,NA,NA,3800,3300,3935,3400,1450,NA,3130,NA,1400,NA,1700,NA,3400,2912,1550,1550,2700,1950,1449,2750,NA,NA,NA,NA,2500,NA,1300,NA,NA,NA,NA,2350,1550,2300,1650,1800,NA,NA,2000,1888,NA,NA,1878,1350,2725,NA,NA,NA,1500,3500,1363,1500,NA,NA,1685,NA,NA,NA,1250,3572,1750,1500,1350,NA,NA,4655,1275,2848,3100,NA,NA,1388,1650,1750,3500,NA,NA,NA,3000,2300,1700,NA,1625,NA
